id;date;tests;confirmed;recovered;deaths;hosp;vent;icu;population;school_closing;workplace_closing;cancel_events;gatherings_restrictions;transport_closing;stay_home_restrictions;internal_movement_restrictions;international_movement_restrictions;information_campaigns;testing_policy;contact_tracing;stringency_index;iso_alpha_3;iso_alpha_2;iso_numeric;currency;administrative_area_level;administrative_area_level_1;administrative_area_level_2;administrative_area_level_3;latitude;longitude;key_apple_mobility;key_google_mobility
ATG;2020-05-19;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-20;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-21;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-22;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-23;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-24;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-25;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-26;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-27;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-28;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-29;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-30;0;25;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-05-31;0;26;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-01;0;26;19;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-02;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-03;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-04;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-05;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-06;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-07;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-08;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-09;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-10;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-11;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-12;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-13;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-14;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-15;0;26;20;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-16;0;26;22;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-17;0;26;22;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-18;0;26;22;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
ATG;2020-06-19;0;26;22;3;0;0;0;96286;0;0;0;0;0;0;0;0;0;0;0;0;ATG;AG;28;NA;1;Antigua and Barbuda;NA;NA;17.0608;-61.7964;NA;AG
AUS;2020-01-22;0;0;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;0;0;0;0;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-23;0;0;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;0;0;0;0;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-24;0;0;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;0;0;0;0;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-25;0;4;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-26;0;4;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-27;0;5;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-28;0;5;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-29;0;9;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-30;0;9;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-01-31;0;9;0;0;0;0;0;24982688;0;0;0;0;0;0;0;0;2;1;2;8.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-01;0;10;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;16.67;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-02;0;12;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;16.67;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-03;0;12;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-04;0;13;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-05;0;14;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-06;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-07;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-08;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-09;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-10;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-11;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-12;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-13;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-14;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-15;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-16;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-17;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-18;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-19;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-20;0;15;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-21;0;19;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-22;0;20;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-23;0;20;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-24;0;20;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-25;0;20;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-26;0;20;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-27;0;23;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-28;0;25;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-02-29;0;25;0;0;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-01;0;28;0;1;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-02;0;32;0;1;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-03;0;40;0;2;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-04;0;51;0;2;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-05;0;59;0;2;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-06;0;63;0;2;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-07;7214;73;0;2;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-08;8008;80;0;2;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-09;8371;92;0;3;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-10;10165;112;0;3;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-11;10221;127;0;3;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-12;14856;157;0;3;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-13;16685;198;0;4;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-14;20496;249;0;5;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-15;22567;297;0;5;0;0;0;24982688;0;0;0;0;0;0;0;3;2;1;2;19.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-16;38664;376;0;5;0;0;0;24982688;0;0;1;2;0;0;0;3;2;1;2;27.78;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-17;44444;454;0;5;0;0;0;24982688;0;0;1;2;0;0;0;3;2;1;2;27.78;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-18;51000;567;0;6;0;0;0;24982688;0;0;2;2;0;0;0;3;2;1;2;33.33;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-19;83333;709;28;6;0;0;0;24982688;0;0;2;2;0;0;2;3;2;1;2;41.67;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-20;91399;847;39;7;0;0;0;24982688;0;0;2;2;0;0;2;4;2;1;2;44.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-21;100284;1072;51;7;0;0;0;24982688;0;0;2;2;0;0;2;4;2;1;2;44.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-22;109286;1352;70;7;0;0;0;24982688;0;0;2;2;0;0;2;4;2;1;2;44.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-23;115643;1680;97;7;0;0;0;24982688;0;2;2;2;0;0;2;4;2;1;1;50;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-24;123200;2050;113;8;0;0;0;24982688;3;2;2;3;0;1;2;4;2;1;1;64.35;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-25;156086;2430;129;9;0;0;0;24982688;3;2;2;3;0;1;2;4;2;1;1;64.35;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-26;176505;2809;151;13;0;0;0;24982688;3;2;2;3;0;1;2;4;2;1;1;64.35;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-27;192784;3180;204;13;0;0;0;24982688;3;2;2;3;0;1;2;4;2;1;1;64.35;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-28;208035;3640;223;14;0;0;0;24982688;3;2;2;3;0;1;2;4;2;1;1;64.35;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-29;223514;3984;225;16;0;0;0;24982688;3;2;2;4;0;1;2;4;2;1;1;71.3;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-30;231168;4250;291;18;0;0;0;24982688;3;2;2;4;0;1;2;4;2;1;1;71.3;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-03-31;242924;4561;345;19;32;0;6;24982688;3;2;2;4;0;1;2;4;2;1;1;71.3;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-01;256953;4864;418;22;400;33;76;24982688;3;2;2;4;0;1;2;4;2;1;1;71.3;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-02;266897;5137;572;24;415;32;81;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-03;275372;5362;635;28;410;32;86;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-04;284891;5552;686;30;460;33;92;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-05;297144;5693;788;35;460;33;96;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-06;302663;5799;849;41;458;35;96;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-07;310700;5918;2549;48;305;37;93;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-08;319368;6023;2815;50;263;36;87;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-09;330134;6108;2989;51;262;36;81;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-10;338346;6214;3142;54;236;38;74;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-11;347847;6302;3266;56;240;38;80;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-12;353941;6324;3338;59;239;35;81;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-13;362136;6365;3494;61;227;46;79;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-14;366493;6414;3598;62;230;44;80;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-15;371377;6448;3688;63;214;42;73;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-16;380003;6478;3747;63;201;38;67;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-17;391530;6525;3819;65;192;38;60;24982688;3;2;2;4;0;2;2;4;2;1;1;73.15;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-18;406510;6567;4163;69;184;34;56;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-19;420996;6611;4230;71;178;33;48;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-20;431734;6624;4258;71;170;32;49;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-21;439842;6646;4695;72;167;33;47;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-22;452441;6653;4935;74;162;31;47;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-23;466659;6661;5045;76;152;29;46;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-24;482370;6678;5136;79;139;28;42;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-25;494257;6696;5373;81;129;28;43;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-26;506449;6715;5541;83;115;25;43;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-27;517063;6722;5588;83;113;27;44;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-28;530679;6734;5630;88;110;27;43;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-29;544410;6747;5670;90;94;26;38;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-04-30;563641;6755;5717;92;89;22;34;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-05-01;588868;6768;5747;93;83;21;29;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-05-02;611583;6783;5796;93;79;21;28;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-05-03;633107;6801;5817;95;75;20;28;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-05-04;650214;6825;5863;96;70;20;28;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
AUS;2020-05-05;664756;6851;5890;97;66;20;27;24982688;2;2;2;4;0;2;2;4;2;1;1;69.44;AUS;AU;36;NA;1;Australia;NA;NA;-31.9961875;141.2327875;Australia;AU
